date,open,close,high,low,lg_return,volume,y_var,x_tgarch_1_1_var,y_tgarch_1_1_var,x_best_model,x_best_pred_var,x_best_alpha_1,x_best_alpha_2,x_best_beta_1,x_best_beta_2,x_best_omega,x_best_mu,x_best_nu_tgarch,x_best_gamma_gjr_1,x_best_gamma_gjr_2,y_best_model,y_best_pred_var,y_best_alpha_1,y_best_alpha_2,y_best_beta_1,y_best_beta_2,y_best_omega,y_best_mu,y_best_nu_tgarch,y_best_gamma_gjr_1,y_best_gamma_gjr_2
2018-08-19,6387.96,6477.53,6541.0,6300.0,1.3924296267447167,45190.847994,7.190615931377222,13.96791693498863,7.997383128402703,TGARCH_1_1,13.96791693498863,0.04590348332788556,0.0,0.9533857770816998,0.0,0.1457225232480477,0.17156035133515904,4.150986764650695,0.0,0.0,TGARCH_1_1,7.997383128402703,0.041754722994976304,0.0,0.9582452770050237,0.0,2.5332178607657375e-07,0.19093231515476436,4.6178088977159915,0.0,0.0
2018-08-20,6477.53,6254.84,6530.0,6220.0,-3.4983700804502833,49435.55526,8.12177210053668,13.028740965954345,7.848024036074973,TGARCH_1_1,13.028740965954345,0.04456739226117674,0.0,0.9552011837783048,0.0,0.11017313416413856,0.1706229048024787,4.20517097726266,0.0,0.0,TGARCH_1_1,7.848024036074973,0.04594128738960274,0.0,0.9540587126103967,0.0,0.019287749394861747,0.18059622678852813,4.807494627839221,0.0,0.0
2018-08-21,6251.0,6480.0,6500.0,6235.08,3.5364946308841767,41569.947408,5.57600776637743,13.010297669450477,8.409544071190785,TGARCH_1_1,13.010297669450477,0.04330361931377784,0.0,0.9555328839281193,0.0,0.11347737934355838,0.1509313523943303,4.335500823269037,0.0,0.0,TGARCH_1_1,8.409544071190785,0.04541906785195157,0.0,0.9545809321480485,0.0,0.02336973542306525,0.1553629027971109,4.892098162974425,0.0,0.0
2018-08-22,6479.98,6360.89,6882.54,6251.2,-1.8552205695517878,77909.391359,38.06299401067242,12.994553434157277,7.879821874818073,TGARCH_1_1,12.994553434157277,0.0424718173058588,0.0,0.9556980576172951,0.0,0.11725137397887785,0.17430682358983365,4.420457937622532,0.0,0.0,TGARCH_1_1,7.879821874818073,0.044724092718231835,0.0,0.955275907281773,0.0,0.010461712969191125,0.16543857367689835,4.9511318762873096,0.0,0.0
2018-08-23,6362.57,6525.01,6576.99,6342.28,2.547418110596709,40358.166825,5.311025497079152,12.343475023445649,7.676881546363663,TGARCH_1_1,12.343475023445649,0.0415348596191261,0.0,0.9565623697367178,0.0,0.09982923573543566,0.15021611472770036,4.521160523848197,0.0,0.0,TGARCH_1_1,7.676881546363663,0.04648359794860346,0.0,0.9535164020513973,0.0,0.02057804210635485,0.16019445881684044,4.893977364269569,0.0,0.0
2018-08-24,6525.0,6681.64,6725.0,6440.5,2.3720980623559362,38305.675322,6.283957078135964,11.96265541302548,7.331955744204707,TGARCH_1_1,11.96265541302548,0.04093984947698948,0.0,0.9569397527879805,0.0,0.09276388440314451,0.15563083233316186,4.592706880305831,0.0,0.0,TGARCH_1_1,7.331955744204707,0.04623394570379039,0.0,0.9537660542962096,0.0,0.014692734023700468,0.1843196143496885,4.863718806431146,0.0,0.0
2018-08-25,6686.98,6733.64,6789.0,6650.61,0.7752392858191145,19220.505929,3.5013803527783285,11.707171508167578,7.804760974883625,TGARCH_1_1,11.707171508167578,0.041040722380329187,0.0,0.9572045591008081,0.0,0.08665795301499818,0.1589882270994441,4.5379345718866455,0.0,0.0,TGARCH_1_1,7.804760974883625,0.04574770611737053,0.0,0.9542522938826294,0.0,0.018539840315397883,0.2080611542306016,4.91977759669357,0.0,0.0
2018-08-26,6733.64,6700.0,6775.27,6568.0,-0.5008332859462741,20107.297208,4.823127528343081,10.939277956355623,7.628120853085054,TGARCH_1_1,10.939277956355623,0.040657923576222,0.0,0.9580061466099086,0.0,0.0640958338255345,0.16277433857062343,4.566823500419143,0.0,0.0,TGARCH_1_1,7.628120853085054,0.047680233584237196,0.0,0.9523197664157629,0.0,0.029948418303987364,0.22218871227115156,4.841812940532065,0.0,0.0
2018-08-27,6700.0,6908.64,6940.51,6646.5,3.0665275803412877,37747.078747,4.993510631693067,10.198344639032062,6.990619718801997,TGARCH_1_1,10.198344639032062,0.04044268087443374,0.0,0.9586285751171963,0.0,0.04323581971649251,0.14900611859497603,4.596788101704231,0.0,0.0,TGARCH_1_1,6.990619718801997,0.04676880733714537,0.0,0.9532311926628614,0.0,0.012635320252469407,0.217671875242509,4.902285257087232,0.0,0.0
2018-08-28,6907.26,7076.11,7135.0,6860.0,2.3951519482310832,48352.917163,4.541433675109962,10.177087809770363,6.94036555552043,TGARCH_1_1,10.177087809770363,0.04009142926825658,0.0,0.9580941483749439,0.0,0.05360773440391495,0.16846581559720838,4.70983319564615,0.0,0.0,TGARCH_1_1,6.94036555552043,0.046947499943320266,0.0,0.9530525000566797,0.0,0.016309387170097656,0.18643757555449184,4.85907618847641,0.0,0.0
