date,open,close,high,low,lg_return,volume,y_var,x_tgarch_1_1_var,y_tgarch_1_1_var,x_best_model,x_best_pred_var,x_best_alpha_1,x_best_alpha_2,x_best_beta_1,x_best_beta_2,x_best_omega,x_best_mu,x_best_nu_tgarch,x_best_gamma_gjr_1,x_best_gamma_gjr_2,y_best_model,y_best_pred_var,y_best_alpha_1,y_best_alpha_2,y_best_beta_1,y_best_beta_2,y_best_omega,y_best_mu,y_best_nu_tgarch,y_best_gamma_gjr_1,y_best_gamma_gjr_2
2017-01-06,60.68,60.55,60.84,60.08,0.3474236268186051,18284057.0,1.4252833502535152,2.961980593922826,1.6748788786831241,TGARCH_1_1,2.961980593922826,0.23602692181695825,0.0,0.7398383157983428,0.0,0.2806246910814407,0.09686689193861583,3.5084361118068763,0.0,0.0,TGARCH_1_1,1.6748788786831241,0.225105734586082,0.0,0.6986930206869607,0.0,0.34106395771763515,0.060374076033939426,3.8206168073260875,0.0,0.0
2017-01-09,60.15,60.22,60.64,59.67,-0.5464946945513508,16279808.0,0.9943770152725576,2.598189218337786,3.6136134349364055,TGARCH_1_1,2.598189218337786,0.2390999617220517,0.0,0.739594480541156,0.0,0.30521686028610884,0.10662869154531453,3.312576155700018,0.0,0.0,TGARCH_1_1,3.6136134349364055,0.2163875348044972,0.0,0.6920008982754347,0.0,0.3824158742350263,0.07421894087440664,3.8404523202349163,0.0,0.0
2017-01-10,60.2,60.23,60.85,59.95,0.016604400204185767,15236174.0,1.6077030599476747,2.316303022021378,2.8519685328774935,TGARCH_1_1,2.316303022021378,0.23832236181260777,0.0,0.7402386701101149,0.0,0.3017847537174377,0.1016234356280914,3.3105280824831462,0.0,0.0,TGARCH_1_1,2.8519685328774935,0.20471499938616616,0.0,0.6964401219360312,0.0,0.38435420478456306,0.07636221883157406,3.823923609450383,0.0,0.0
2017-01-11,59.66,59.96,60.0,59.245,-0.4492893821232735,21818185.0,1.6948499314729364,2.0137766077197847,2.511273272570925,TGARCH_1_1,2.0137766077197847,0.24091951448011453,0.0,0.7403262108272066,0.0,0.29814377963339933,0.10005160653488954,3.2783921383913706,0.0,0.0,TGARCH_1_1,2.511273272570925,0.20262877266221044,0.0,0.6977650749046354,0.0,0.38150990406504,0.07203789441541704,3.8287062649679284,0.0,0.0
2017-01-12,59.53,59.23,59.8198,58.76,-1.2249502945523243,24035836.0,1.5257526176708358,1.8056975416571412,2.6413211544787862,TGARCH_1_1,1.8056975416571412,0.239214618938942,0.0,0.7387115600527703,0.0,0.289661474423364,0.09213419311978271,3.3263926337801712,0.0,0.0,TGARCH_1_1,2.6413211544787862,0.20234004301576788,0.0,0.6970120505951536,0.0,0.38096041434162303,0.06525606379814355,3.883371353968642,0.0,0.0
2017-01-13,59.45,59.63,60.32,59.38,0.6730632846140912,22550782.0,3.918687531492193,1.9514743651955118,2.8182213792294086,TGARCH_1_1,1.9514743651955118,0.22899748935537764,0.0,0.7357393226563487,0.0,0.28531284113473554,0.08479766150921757,3.506394037217734,0.0,0.0,TGARCH_1_1,2.8182213792294086,0.20743042008178997,0.0,0.6902259604009223,0.0,0.4140735998275557,0.07448185104102081,3.7291115543931705,0.0,0.0
2017-01-17,59.01,58.38,59.32,58.03,-2.1185437709045845,27527493.0,4.2426264317837825,1.8132583151392234,2.8934448379683584,TGARCH_1_1,1.8132583151392234,0.23883348117379558,0.0,0.725226086532247,0.0,0.3014251306101908,0.09249223376388875,3.480456980883367,0.0,0.0,TGARCH_1_1,2.8934448379683584,0.19494768961694062,0.0,0.6734727153746897,0.0,0.4348392664886273,0.09117596356399148,4.165323131296841,0.0,0.0
2017-01-18,57.99,57.39,58.28,57.1,-1.710329330569755,30511607.0,6.360434717507695,2.795459311553414,2.7411569003579954,TGARCH_1_1,2.795459311553414,0.2336941153120909,0.0,0.7244547821009674,0.0,0.31852146241850493,0.0858930059554817,3.5120592301115954,0.0,0.0,TGARCH_1_1,2.7411569003579954,0.19407728171723576,0.0,0.6731790822250815,0.0,0.43374594882677914,0.09694203297295258,4.215112522636609,0.0,0.0
2017-01-19,57.53,56.66,57.6,56.39,-1.2801577717900803,25820711.0,3.3365414915345104,3.093773048790422,2.461885118330947,TGARCH_1_1,3.093773048790422,0.23748564297915073,0.0,0.7195323977719084,0.0,0.322689935394054,0.08001427842344098,3.56608813751072,0.0,0.0,TGARCH_1_1,2.461885118330947,0.19187523414466245,0.0,0.6740369481824882,0.0,0.4321940206669911,0.1025420482183024,4.237822901949433,0.0,0.0
2017-01-20,56.94,56.11,57.12,56.03,-0.9754444639489805,30646604.0,1.3908118436243735,2.939028009428279,2.1051103218671146,TGARCH_1_1,2.939028009428279,0.23577555958250496,0.0,0.7163788554436021,0.0,0.3221837930641188,0.07654754225110741,3.6359237013108108,0.0,0.0,TGARCH_1_1,2.1051103218671146,0.1912935554933636,0.0,0.674118353692444,0.0,0.4313576318605951,0.10194762441462812,4.202627287845737,0.0,0.0
