date,open,close,high,low,lg_return,volume,y_var,x_tgarch_1_1_var,y_tgarch_1_1_var,x_best_model,x_best_pred_var,x_best_alpha_1,x_best_alpha_2,x_best_beta_1,x_best_beta_2,x_best_omega,x_best_mu,x_best_nu_tgarch,x_best_gamma_gjr_1,x_best_gamma_gjr_2,y_best_model,y_best_pred_var,y_best_alpha_1,y_best_alpha_2,y_best_beta_1,y_best_beta_2,y_best_omega,y_best_mu,y_best_nu_tgarch,y_best_gamma_gjr_1,y_best_gamma_gjr_2
2008-01-03,856.759,864.335,868.807,852.92,0.884577932310324,7.43,2.015339185090548,1.9660584580243197,2.108191591695888,TGARCH_1_1,1.9660584580243197,0.06172351750779781,0.0,0.9382764824922022,0.0,0.03783570691243204,0.07432039264786003,2.5343076443824044,0.0,0.0,TGARCH_1_1,2.108191591695888,0.07583917048006711,0.0,0.9222624401996162,0.0,0.05591549043993671,0.08547413043341663,2.5062649496145615,0.0,0.0
2008-01-04,864.601,859.2,868.347,854.163,-0.5958701382510252,400.9,1.8069170751633281,2.002199899115022,2.0694677827529553,TGARCH_1_1,2.002199899115022,0.06516273325659319,0.0,0.9348372667434068,0.0,0.04504197019238216,0.07752557942718048,2.49556924517748,0.0,0.0,TGARCH_1_1,2.0694677827529553,0.07843020515958675,0.0,0.9215697948404132,0.0,0.05890645856014096,0.08122292357661516,2.4737968804154034,0.0,0.0
2008-01-05,859.07,858.93,859.095,858.847,-0.031429519561698996,5.0,0.0007590084900774082,2.003741005578149,2.3277876227624996,TGARCH_1_1,2.003741005578149,0.06717345201872481,0.0,0.9328265479812752,0.0,0.050280813349382635,0.078003826858919,2.465554709027922,0.0,0.0,TGARCH_1_1,2.3277876227624996,0.07433367608996685,0.0,0.9256663239100332,0.0,0.05586612781893072,0.07684152400738023,2.475653728597584,0.0,0.0
2008-01-06,859.073,861.654,862.295,859.073,0.3166369413964067,3.43,0.037725904355667535,2.3155153540219726,2.2805083780128688,TGARCH_1_1,2.3155153540219726,0.09700830994553514,0.0,0.9029916900544649,0.0,0.1109153635276039,0.07968362556127576,2.3394536553421066,0.0,0.0,TGARCH_1_1,2.2805083780128688,0.07635370345705725,0.0,0.9236462965429427,0.0,0.06273920685944193,0.07332071977995698,2.437465381050356,0.0,0.0
2008-01-07,861.615,857.145,864.554,854.915,-0.5246698821193544,6.9,1.0816963625847942,2.2517272045662535,2.553341856361004,TGARCH_1_1,2.2517272045662535,0.09816372404760244,0.0,0.9018362759523976,0.0,0.11670267780875299,0.08062929537627135,2.3265526839737887,0.0,0.0,TGARCH_1_1,2.553341856361004,0.09965714772257787,0.0,0.9003428522774222,0.0,0.12485681665917502,0.07680686453063665,2.313268235313511,0.0,0.0
2008-01-08,857.003,882.486,882.486,856.593,2.91358255072002,7.34,1.5780637107755136,1.9813295019356443,2.4566977033102084,TGARCH_1_1,1.9813295019356443,0.09139543676869566,0.0,0.9086045632313045,0.0,0.08937389570950714,0.07781228060465101,2.384009491867017,0.0,0.0,TGARCH_1_1,2.4566977033102084,0.10044855876917286,0.0,0.8995514412308272,0.0,0.12716692452448894,0.07502418719227988,2.30961453702809,0.0,0.0
2008-01-09,882.265,879.124,891.045,872.327,-0.38169675260865304,7.34,2.462790189814565,2.4022117753700782,2.3669270346398115,TGARCH_1_1,2.4022117753700782,0.08224981817329312,0.0,0.9177501818267069,0.0,0.06650089290649146,0.07851046885387748,2.454689408874545,0.0,0.0,TGARCH_1_1,2.3669270346398115,0.07830872274891566,0.0,0.9216912772511179,0.0,0.06751318951768749,0.0736069855034396,2.4248543056250895,0.0,0.0
2008-01-10,879.196,895.645,897.291,866.151,1.8618171974839552,7.46,3.1904808170687975,2.3294812676755017,2.1654791233388875,TGARCH_1_1,2.3294812676755017,0.08164261025886635,0.0,0.9183573897411337,0.0,0.06928936654607075,0.07381221405293333,2.4327199550430154,0.0,0.0,TGARCH_1_1,2.1654791233388875,0.06574800374116406,0.0,0.9342519962588359,0.0,0.04303909134952288,0.07609916550132025,2.525001910534819,0.0,0.0
2008-01-11,895.727,894.99,897.559,887.482,-0.07315840796296764,227.4,1.8590467578382022,2.3245653574000245,2.132750043733926,TGARCH_1_1,2.3245653574000245,0.07795297763483233,0.0,0.9220470223651677,0.0,0.05663815737269379,0.07871700723105927,2.49538846226704,0.0,0.0,TGARCH_1_1,2.132750043733926,0.06459997276574737,0.0,0.9354000272344385,0.0,0.041774322987761126,0.07553700179346502,2.5299097821312246,0.0,0.0
2008-01-12,894.712,894.76,894.885,894.697,-0.025701913816579405,5.38,0.0009078805132011062,2.060683314963919,2.0640051923435556,TGARCH_1_1,2.060683314963919,0.06908637703047249,0.0,0.9301548109807648,0.0,0.04367448235560505,0.07939165844062492,2.5521580264343067,0.0,0.0,TGARCH_1_1,2.0640051923435556,0.05970261189725235,0.0,0.9402973881027477,0.0,0.03296543417158986,0.07891645446363808,2.598465034314285,0.0,0.0
