date,open,close,high,low,lg_return,volume,y_var,x_tgarch_1_1_var,y_tgarch_1_1_var,x_best_model,x_best_pred_var,x_best_alpha_1,x_best_alpha_2,x_best_beta_1,x_best_beta_2,x_best_omega,x_best_mu,x_best_nu_tgarch,x_best_gamma_gjr_1,x_best_gamma_gjr_2,y_best_model,y_best_pred_var,y_best_alpha_1,y_best_alpha_2,y_best_beta_1,y_best_beta_2,y_best_omega,y_best_mu,y_best_nu_tgarch,y_best_gamma_gjr_1,y_best_gamma_gjr_2
2017-01-06,31.58,31.61,31.77,31.36,0.2851261237848054,24288139.0,0.8120220874040243,0.38307770184980694,0.5755383820573505,TGARCH_1_1,0.38307770184980694,0.27141934308421556,0.0,0.7285806569157844,0.0,0.05188554456240985,-0.011186275153242728,3.9006654826355316,0.0,0.0,TGARCH_1_1,0.5755383820573505,0.35557906200689493,0.0,0.6444209379931052,0.0,0.0885595494114031,-0.020109634635452154,3.4969722923174196,0.0,0.0
2017-01-09,31.64,31.46,31.66,31.43,-0.47566285973945616,24128472.0,0.46081303967777015,0.35693333428636514,0.47451773683287357,TGARCH_1_1,0.35693333428636514,0.29369761137725375,0.0,0.7063023886227463,0.0,0.05887919787159425,-0.0022270391870283742,3.896436769844728,0.0,0.0,TGARCH_1_1,0.47451773683287357,0.3604040741432665,0.0,0.6395959258567334,0.0,0.09671617300569958,-0.022030902083131267,3.335429327020466,0.0,0.0
2017-01-10,31.46,31.37,31.62,31.37,-0.28648754275449834,30066384.0,0.8471143596313768,0.37505591756160517,0.40286204460949776,TGARCH_1_1,0.37505591756160517,0.2907704377188778,0.0,0.7092295622811222,0.0,0.058107178079424227,-0.006955652735527132,3.9048419048582783,0.0,0.0,TGARCH_1_1,0.40286204460949776,0.3768600883136345,0.0,0.6231399116863656,0.0,0.10647064991742548,-0.021287854430954992,3.264673817645918,0.0,0.0
2017-01-11,31.24,31.47,31.52,31.24,0.318268887372876,31669320.0,1.1260919601900623,0.34089151290697056,0.3900130363760729,TGARCH_1_1,0.34089151290697056,0.28661756156696316,0.0,0.713382438433037,0.0,0.05575964221234749,-0.010952772042654454,3.9028827412246296,0.0,0.0,TGARCH_1_1,0.3900130363760729,0.37740390871806484,0.0,0.6225960912819352,0.0,0.10523824793506337,-0.0247145063433509,3.270857326754823,0.0,0.0
2017-01-12,31.45,31.39,31.47,31.13,-0.25453402224532595,32318064.0,0.9469254481546937,0.3232037329899128,0.4104969740886011,TGARCH_1_1,0.3232037329899128,0.2898054812263586,0.0,0.7101945187736414,0.0,0.05450192998181124,-0.007521362394928203,3.9571615102834503,0.0,0.0,TGARCH_1_1,0.4104969740886011,0.37420633416765087,0.0,0.6257936658323491,0.0,0.10370539586366277,-0.02883339635586759,3.275813935289981,0.0,0.0
2017-01-13,31.36,31.36,31.45,31.25,-0.09561753716550846,27809431.0,0.6671478804105467,0.29325392305837883,0.49273320008999866,TGARCH_1_1,0.29325392305837883,0.2925024836291599,0.0,0.70749751637084,0.0,0.0528557995784582,-0.010155179048256125,3.9988794228686855,0.0,0.0,TGARCH_1_1,0.49273320008999866,0.3783299616956868,0.0,0.6216700383043133,0.0,0.1089333911732713,-0.022041984405997188,3.251174184674453,0.0,0.0
2017-01-17,31.17,31.27,31.45,31.16,-0.2874024012457196,31519345.0,0.5472309842258503,0.2635693942099764,0.8685770465651126,TGARCH_1_1,0.2635693942099764,0.2916310847161611,0.0,0.7083689152838388,0.0,0.053067172159144096,-0.01216202852065921,3.8902711058349526,0.0,0.0,TGARCH_1_1,0.8685770465651126,0.39938365328852565,0.0,0.5795921593150141,0.0,0.12116468313618739,-0.011356402072689816,3.4795818608056943,0.0,0.0
2017-01-18,31.21,31.23,31.335,31.13,-0.12800001747627,26834923.0,0.7682159061721937,0.2560254553073854,0.8827567933783015,TGARCH_1_1,0.2560254553073854,0.28816774931952793,0.0,0.7118322506804721,0.0,0.050935453604694626,-0.01659601475633379,3.8981143541806027,0.0,0.0,TGARCH_1_1,0.8827567933783015,0.40641113314878846,0.0,0.570778284479859,0.0,0.1233121871873161,-0.008102842740307368,3.5242945319259893,0.0,0.0
2017-01-19,31.25,31.21,31.34,31.05,-0.06406150122991072,41942735.0,3.1721557205429285,0.22709156522867774,0.6463979025873071,TGARCH_1_1,0.22709156522867774,0.2836869975155709,0.0,0.7163130024844292,0.0,0.047380679009025505,-0.019881415223399656,3.9053205079699453,0.0,0.0,TGARCH_1_1,0.6463979025873071,0.39634495342131965,0.0,0.5768822080510523,0.0,0.12161305371482377,-0.00646029709201687,3.5138851171058527,0.0,0.0
2017-01-20,30.76,30.53,30.9,30.3,-2.20287495359016,92263683.0,18.88470993718163,0.19743454094057822,0.534052458318944,TGARCH_1_1,0.19743454094057822,0.28419278144666243,0.0,0.7158072185533376,0.0,0.04385219595957451,-0.021549787373579137,3.9484481160498603,0.0,0.0,TGARCH_1_1,0.534052458318944,0.3957826181370222,0.0,0.5757166887987991,0.0,0.121363225525867,-0.003692175274583095,3.5198750475936493,0.0,0.0
2017-01-23,30.5,29.75,30.51,29.58,-2.5880674755147766,61583911.0,1.359229190346622,1.6470482787707332,0.475716416463508,TGARCH_1_1,1.6470482787707332,0.29177197485349093,0.0,0.708228025146509,0.0,0.06678923357325171,-0.021280752842413528,3.5241659343062697,0.0,0.0,TGARCH_1_1,0.475716416463508,0.39247483994763066,0.0,0.5765897919569795,0.0,0.1294852716353816,-0.008508120341817107,3.3869757985000657,0.0,0.0
2017-01-24,29.86,30.0,30.06,29.82,0.8368249670516579,36713552.0,1.083803452239059,3.4723831779570857,0.46057486500626443,TGARCH_1_1,3.4723831779570857,0.32753480314343514,0.0,0.6724651968565649,0.0,0.07808064196486063,-0.01699002042107157,3.5988939174517656,0.0,0.0,TGARCH_1_1,0.46057486500626443,0.40132360137458784,0.0,0.5662405343594957,0.0,0.12815902371091334,-0.007132906110770447,3.4523155330426367,0.0,0.0
2017-01-25,30.42,30.37,30.47,30.215,1.2257897395501998,41754242.0,1.61791654847727,2.6317584464350117,0.48425754378487945,TGARCH_1_1,2.6317584464350117,0.3212813290046683,0.0,0.6787186709953317,0.0,0.07627279855708681,-0.01711716152758697,3.582978421195413,0.0,0.0,TGARCH_1_1,0.48425754378487945,0.39855623098771603,0.0,0.5639624742564995,0.0,0.12876226085029702,-0.00313860296339907,3.4894806388181694,0.0,0.0
