ticker,model,metric,horizon,value
BTCUSDT,Simple_KAN,R2,10,-0.3809632236548204
BTCUSDT,Simple_KAN,RMSE,10,10.795166231245362
BTCUSDT,Simple_KAN,MAE,20,10.311753979467445
BTCUSDT,Simple_KAN,Pearson r,20,-0.04537578886251515
BTCUSDT,Simple_KAN,QLIKE,20,0.9969565061275841
BTCUSDT,Simple_KAN,R2,20,-2.817171058877159
BTCUSDT,Simple_KAN,RMSE,20,17.94454261607786
EURUSD,Simple_KAN,MAE,1,0.09491427854682648
EURUSD,Simple_KAN,Pearson r,1,0.5744230578766574
EURUSD,Simple_KAN,QLIKE,1,0.38893316768290215
EURUSD,Simple_KAN,R2,1,0.30898838614515045
EURUSD,Simple_KAN,RMSE,1,0.17759531402711953
EURUSD,Simple_KAN,MAE,5,0.10652936353546269
EURUSD,Simple_KAN,Pearson r,5,0.46411942743824947
EURUSD,Simple_KAN,QLIKE,5,0.5143655749241571
EURUSD,Simple_KAN,R2,5,0.20002715289690676
EURUSD,Simple_KAN,RMSE,5,0.1892796788037368
EURUSD,Simple_KAN,MAE,10,0.1187876211652807
EURUSD,Simple_KAN,Pearson r,10,0.40963187208062823
EURUSD,Simple_KAN,QLIKE,10,0.5762579854637118
EURUSD,Simple_KAN,R2,10,0.08208550755856914
EURUSD,Simple_KAN,RMSE,10,0.20179226540644107
EURUSD,Simple_KAN,MAE,20,0.12970764743866206
EURUSD,Simple_KAN,Pearson r,20,0.3710176334069055
EURUSD,Simple_KAN,QLIKE,20,0.5458628455568882
EURUSD,Simple_KAN,R2,20,-0.0031692709068369407
EURUSD,Simple_KAN,RMSE,20,0.2097222168047355
GOLD,Simple_KAN,MAE,1,0.3867636926539048
GOLD,Simple_KAN,Pearson r,1,0.31833813558196167
GOLD,Simple_KAN,QLIKE,1,0.9408539102656052
GOLD,Simple_KAN,R2,1,-0.03737742579129155
GOLD,Simple_KAN,RMSE,1,0.667449848833978
GOLD,Simple_KAN,MAE,5,0.4383662074490344
GOLD,Simple_KAN,Pearson r,5,0.030626418235849228
GOLD,Simple_KAN,QLIKE,5,0.7000514774272942
GOLD,Simple_KAN,R2,5,-0.21607568103564567
GOLD,Simple_KAN,RMSE,5,0.7239867355855079
GOLD,Simple_KAN,MAE,10,0.4507232793370934
GOLD,Simple_KAN,Pearson r,10,0.035624479168791814
GOLD,Simple_KAN,QLIKE,10,0.6213698736234559
GOLD,Simple_KAN,R2,10,-0.26236337306693014
GOLD,Simple_KAN,RMSE,10,0.7417854020882504
GOLD,Simple_KAN,MAE,20,0.4612021863172339
