ticker,model,metric,horizon,value
GE,Custom_KAN,MAE,10,4.4590587170776255
GE,Custom_KAN,Pearson r,10,0.0058240302657860624
GE,Custom_KAN,QLIKE,10,0.7628489868707778
GE,Custom_KAN,R2,10,-0.015220854178345622
GE,Custom_KAN,RMSE,10,27.634563023294728
GE,Custom_KAN,MAE,20,4.492791932289371
GE,Custom_KAN,Pearson r,20,-0.021265579455742735
GE,Custom_KAN,QLIKE,20,0.7835620164924588
GE,Custom_KAN,R2,20,-0.02305331043348291
GE,Custom_KAN,RMSE,20,27.74169291819444
GE,Custom_KAN_LSTM,MAE,1,4.870943182752565
GE,Custom_KAN_LSTM,Pearson r,1,0.04686901980760548
GE,Custom_KAN_LSTM,QLIKE,1,0.6843684081453701
GE,Custom_KAN_LSTM,R2,1,-0.0018245033767068097
GE,Custom_KAN_LSTM,RMSE,1,27.451193167384076
GE,Custom_KAN_LSTM,MAE,5,4.52386564066852
GE,Custom_KAN_LSTM,Pearson r,5,-0.0001219089585794156
GE,Custom_KAN_LSTM,QLIKE,5,0.6952622724110664
GE,Custom_KAN_LSTM,R2,5,-0.0057237112982653215
GE,Custom_KAN_LSTM,RMSE,5,27.50298382938205
GE,Custom_KAN_LSTM,MAE,10,4.465642834368752
GE,Custom_KAN_LSTM,Pearson r,10,-0.00027229170450946804
GE,Custom_KAN_LSTM,QLIKE,10,0.6838929746404744
GE,Custom_KAN_LSTM,R2,10,-0.006250472861838441
GE,Custom_KAN_LSTM,RMSE,10,27.512204135853242
GE,Custom_KAN_LSTM,MAE,20,4.31833895738148
GE,Custom_KAN_LSTM,Pearson r,20,-0.0021919568764816764
GE,Custom_KAN_LSTM,QLIKE,20,0.687733708330971
GE,Custom_KAN_LSTM,R2,20,-0.011102460802835168
GE,Custom_KAN_LSTM,RMSE,20,27.57918393163286
BAC,Custom_KAN,MAE,1,2.21876415405349
BAC,Custom_KAN,Pearson r,1,0.36025642383241313
BAC,Custom_KAN,QLIKE,1,0.3396476880168864
BAC,Custom_KAN,R2,1,0.0902809758406189
BAC,Custom_KAN,RMSE,1,7.403981128236799
BAC,Custom_KAN,MAE,5,2.31575952983073
BAC,Custom_KAN,Pearson r,5,0.16282190807105934
BAC,Custom_KAN,QLIKE,5,0.42301108608793797
BAC,Custom_KAN,R2,5,0.009695917191762993
BAC,Custom_KAN,RMSE,5,7.72861629455173
BAC,Custom_KAN,MAE,10,2.3777546404780416
BAC,Custom_KAN,Pearson r,10,-0.04459571186507642
BAC,Custom_KAN,QLIKE,10,0.4331859644073388
BAC,Custom_KAN,R2,10,-0.010676973179205573
BAC,Custom_KAN,RMSE,10,7.808079943595829
BAC,Custom_KAN,MAE,20,2.360621739524482
BAC,Custom_KAN,Pearson r,20,-0.05425925371092029
BAC,Custom_KAN,QLIKE,20,0.4300081710734627
BAC,Custom_KAN,R2,20,-0.011760566673251205
BAC,Custom_KAN,RMSE,20,7.810978085308084
BAC,Custom_KAN_LSTM,MAE,1,1.9846575488758635
BAC,Custom_KAN_LSTM,Pearson r,1,0.4377621683211806
BAC,Custom_KAN_LSTM,QLIKE,1,0.2729681762133256
BAC,Custom_KAN_LSTM,R2,1,0.16022180418308063
BAC,Custom_KAN_LSTM,RMSE,1,7.113674050531001
BAC,Custom_KAN_LSTM,MAE,5,2.174726465439373
BAC,Custom_KAN_LSTM,Pearson r,5,0.16489381314502125
BAC,Custom_KAN_LSTM,QLIKE,5,0.3919404873665523
BAC,Custom_KAN_LSTM,R2,5,-0.008392960618528011
BAC,Custom_KAN_LSTM,RMSE,5,7.798882265281273
BAC,Custom_KAN_LSTM,MAE,10,2.300111171620224
BAC,Custom_KAN_LSTM,Pearson r,10,-0.0013454702392830318
BAC,Custom_KAN_LSTM,QLIKE,10,0.43950600593525013
BAC,Custom_KAN_LSTM,R2,10,-0.022133826801873813
BAC,Custom_KAN_LSTM,RMSE,10,7.852210731058488
BAC,Custom_KAN_LSTM,MAE,20,2.3082747305559677
BAC,Custom_KAN_LSTM,Pearson r,20,0.0009095536503759479
BAC,Custom_KAN_LSTM,QLIKE,20,0.422809074487065
BAC,Custom_KAN_LSTM,R2,20,-0.012222708175874786
BAC,Custom_KAN_LSTM,RMSE,20,7.8127617904420665
C,Custom_KAN,MAE,1,2.978088429324051
C,Custom_KAN,Pearson r,1,0.4833648678683178
C,Custom_KAN,QLIKE,1,0.2743879432400987
C,Custom_KAN,R2,1,0.09649050385792679
C,Custom_KAN,RMSE,1,8.972149623369209
C,Custom_KAN,MAE,5,2.9032462195169857
C,Custom_KAN,Pearson r,5,0.14233114583950007
C,Custom_KAN,QLIKE,5,0.4169818135550118
C,Custom_KAN,R2,5,-0.00951807882079203
C,Custom_KAN,RMSE,5,9.522281461892401
C,Custom_KAN,MAE,10,2.8879408144623806
C,Custom_KAN,Pearson r,10,0.08317723351083567
C,Custom_KAN,QLIKE,10,0.4296842657780451
C,Custom_KAN,R2,10,-0.02765410766473808
C,Custom_KAN,RMSE,10,9.618666997419979
C,Custom_KAN,MAE,20,2.952659780470319
C,Custom_KAN,Pearson r,20,0.034533925046807995
C,Custom_KAN,QLIKE,20,0.43681859547338786
C,Custom_KAN,R2,20,-0.028733195819532265
C,Custom_KAN,RMSE,20,9.627529673061057
C,Custom_KAN_LSTM,MAE,1,2.713545156620587
C,Custom_KAN_LSTM,Pearson r,1,0.47996261671354384
C,Custom_KAN_LSTM,QLIKE,1,0.31168247161663165
C,Custom_KAN_LSTM,R2,1,0.1790786529946592
C,Custom_KAN_LSTM,RMSE,1,8.552260506575866
C,Custom_KAN_LSTM,MAE,5,2.853104452760074
C,Custom_KAN_LSTM,Pearson r,5,0.17985182746929496
C,Custom_KAN_LSTM,QLIKE,5,0.4050711059499669
C,Custom_KAN_LSTM,R2,5,-0.03995770339898641
C,Custom_KAN_LSTM,RMSE,5,9.664776203712897
C,Custom_KAN_LSTM,MAE,10,2.9398482826735886
C,Custom_KAN_LSTM,Pearson r,10,0.010335019884847026
C,Custom_KAN_LSTM,QLIKE,10,0.457464636583316
C,Custom_KAN_LSTM,R2,10,-0.05367674209987494
C,Custom_KAN_LSTM,RMSE,10,9.739689351736489
C,Custom_KAN_LSTM,MAE,20,2.934724997447796
C,Custom_KAN_LSTM,Pearson r,20,0.004627334295026917
C,Custom_KAN_LSTM,QLIKE,20,0.43277833280785777
C,Custom_KAN_LSTM,R2,20,-0.024679925584041085
C,Custom_KAN_LSTM,RMSE,20,9.608544432887633
BTCUSDT,Custom_KAN,MAE,1,3.9968924134322212
BTCUSDT,Custom_KAN,Pearson r,1,0.3781375057181137
BTCUSDT,Custom_KAN,QLIKE,1,0.25580831496800144
BTCUSDT,Custom_KAN,R2,1,0.06590336315995493
BTCUSDT,Custom_KAN,RMSE,1,8.87809756215703
BTCUSDT,Custom_KAN,MAE,5,4.508294295095081
BTCUSDT,Custom_KAN,Pearson r,5,0.16253769201503837
BTCUSDT,Custom_KAN,QLIKE,5,0.3676204098992262
BTCUSDT,Custom_KAN,R2,5,-0.027109812228395924
BTCUSDT,Custom_KAN,RMSE,5,9.30881623985978
BTCUSDT,Custom_KAN,MAE,10,4.674687813465151
BTCUSDT,Custom_KAN,Pearson r,10,0.04463402781539682
BTCUSDT,Custom_KAN,QLIKE,10,0.40438674154457593
BTCUSDT,Custom_KAN,R2,10,-0.07524694970867252
BTCUSDT,Custom_KAN,RMSE,10,9.525601025058135
BTCUSDT,Custom_KAN,MAE,20,4.774878642586851
BTCUSDT,Custom_KAN,Pearson r,20,-0.003728820674287046
BTCUSDT,Custom_KAN,QLIKE,20,0.41913431002779766
BTCUSDT,Custom_KAN,R2,20,-0.08007217805187872
BTCUSDT,Custom_KAN,RMSE,20,9.545264594243186
BTCUSDT,Custom_KAN_LSTM,MAE,1,4.456452115404431
BTCUSDT,Custom_KAN_LSTM,Pearson r,1,0.3117676104384837
BTCUSDT,Custom_KAN_LSTM,QLIKE,1,0.32361204601514953
BTCUSDT,Custom_KAN_LSTM,R2,1,0.011846482332253272
BTCUSDT,Custom_KAN_LSTM,RMSE,1,9.131375864036016
BTCUSDT,Custom_KAN_LSTM,MAE,5,4.788267061679274
BTCUSDT,Custom_KAN_LSTM,Pearson r,5,0.17607040203768135
BTCUSDT,Custom_KAN_LSTM,QLIKE,5,0.3706485558411963
BTCUSDT,Custom_KAN_LSTM,R2,5,-0.12563008580225277
BTCUSDT,Custom_KAN_LSTM,RMSE,5,9.745045346127263
BTCUSDT,Custom_KAN_LSTM,MAE,10,5.306979333469158
BTCUSDT,Custom_KAN_LSTM,Pearson r,10,0.11161061273534072
BTCUSDT,Custom_KAN_LSTM,QLIKE,10,0.4192273431942483
BTCUSDT,Custom_KAN_LSTM,R2,10,-0.23020361783936383
BTCUSDT,Custom_KAN_LSTM,RMSE,10,10.188887750098857
BTCUSDT,Custom_KAN_LSTM,MAE,20,5.05987316250403
BTCUSDT,Custom_KAN_LSTM,Pearson r,20,0.004597969093842963
BTCUSDT,Custom_KAN_LSTM,QLIKE,20,0.4247843658780094
BTCUSDT,Custom_KAN_LSTM,R2,20,-0.11878556452920863
BTCUSDT,Custom_KAN_LSTM,RMSE,20,9.714825610293786
EURUSD,Custom_KAN,MAE,1,0.0881578868855963
EURUSD,Custom_KAN,Pearson r,1,0.5998075462084688
EURUSD,Custom_KAN,QLIKE,1,0.4289522590316287
EURUSD,Custom_KAN,R2,1,0.34357247207588737
EURUSD,Custom_KAN,RMSE,1,0.17309408278260738
EURUSD,Custom_KAN,MAE,5,0.0920453636489315
EURUSD,Custom_KAN,Pearson r,5,0.5092323428354165
EURUSD,Custom_KAN,QLIKE,5,0.40632531700483865
EURUSD,Custom_KAN,R2,5,0.24354870991629496
EURUSD,Custom_KAN,RMSE,5,0.18405891224772217
EURUSD,Custom_KAN,MAE,10,0.09639124548830143
EURUSD,Custom_KAN,Pearson r,10,0.4773343631396081
EURUSD,Custom_KAN,QLIKE,10,0.4260891043322928
EURUSD,Custom_KAN,R2,10,0.19865467923957503
EURUSD,Custom_KAN,RMSE,10,0.18854423388629807
EURUSD,Custom_KAN,MAE,20,0.09967459566330786
EURUSD,Custom_KAN,Pearson r,20,0.42455563204260105
EURUSD,Custom_KAN,QLIKE,20,0.47449161288121655
EURUSD,Custom_KAN,R2,20,0.14363532355022468
EURUSD,Custom_KAN,RMSE,20,0.19377007261134438
EURUSD,Custom_KAN_LSTM,MAE,1,0.10766944223210728
EURUSD,Custom_KAN_LSTM,Pearson r,1,0.41305027046084214
EURUSD,Custom_KAN_LSTM,QLIKE,1,0.48990247074809057
EURUSD,Custom_KAN_LSTM,R2,1,0.10430811665670314
EURUSD,Custom_KAN_LSTM,RMSE,1,0.20219394622040296
EURUSD,Custom_KAN_LSTM,MAE,5,0.11939817943631253
EURUSD,Custom_KAN_LSTM,Pearson r,5,0.36901550178211134
EURUSD,Custom_KAN_LSTM,QLIKE,5,0.5222508849427215
EURUSD,Custom_KAN_LSTM,R2,5,-0.03174145522613592
EURUSD,Custom_KAN_LSTM,RMSE,5,0.2149571065256985
EURUSD,Custom_KAN_LSTM,MAE,10,0.1164930900544112
